zip,density
18411,404.6343843
18413,168.7150838
18414,129.6428402
18415,37.784522
18417,19.16796334
18419,119.8872015
18420,202.8469751
18421,134.9571339
18424,67.9902127
18425,60.27689979
18426,76.5393266
18427,173.2745962
18428,72.3509854
18430,18.54974705
18431,94.33934158
18433,234.7339946
18434,630.9452137
18435,80.18154312
18436,152.4720437
18437,17.81944093
18438,159.3907249
18439,16.38269987
18441,98.97260274
18443,33.36733207
18444,117.6179338
18445,63.91503609
18446,73.53057044
18447,514.2606406
18451,91.20521173
18452,2441.281139
18453,21.83933058
18454,23.6511456
18455,23.57960925
18456,89.14646997
18457,170.4781705
18458,55.40252681
18459,761.1940299
18460,55.60592324
18461,18.85471601
18462,15.91858038
18463,69.72669937
18464,99.13578195
18465,28.47791899
18466,463.8507313
18469,38.52795165
18470,36.18511956
18471,247.9189287
18472,117.3872327
18473,397.2712681
18503,2552.915767
18504,2466.651201
18505,2419.320719
18507,502.7238154
18508,1806.584362
18509,4734.843206
18510,6585.354478
18512,1091.575092
18517,1257.810637
18518,2057.164068
18519,2119.601329
18602,132.6794011
18603,374.7163444
18610,166.0477454
18612,334.9103863
18614,17.59845633
18615,101.888234
18616,13.34587146
18617,317.7539224
18618,214.3543374
18619,7.904794997
18621,140.5719171
18622,69.98910675
18623,48.45916522
18624,44.68786955
18625,643.5124509
18626,20.17358668
18628,9.383246994
18629,19.29463693
18630,53.98512221
18631,748.9807804
18632,78.5933897
18634,915.0313575
18635,101.5915397
18636,32.3211436
18640,605.0506119
18641,1559.166857
18642,801.36481
18643,678.8325007
18644,459.9536755
18651,735.8912737
18653,534.4129555
18655,86.91077732
18656,42.13051823
18657,97.13419675
18660,87.12228184
18661,42.44004325
18701,6455.05618
18702,581.2729004
18704,3118.417108
18705,2712.71528
18706,607.8046571
18707,312.8544423
18708,533.5875091
18709,3679.340938
18801,50.89306054
18810,134.0497738
18812,52.17391304
18814,267.1232877
18816,109.9656357
18817,166.2140141
18818,30.47061138
18821,333.7192475
18822,87.57544425
18823,72.39309827
18824,46.90324741
18825,33.52461492
18826,41.84100418
18828,35.10871733
18829,33.63298202
18830,30.45117455
18831,35.61512357
18832,31.4445358
18833,19.33202949
18834,55.59990962
18837,36.24603368
18840,238.3025027
18842,67.49210974
18843,315.8494869
18844,54.68635765
18845,30.71037121
18846,31.43790364
18847,42.68646986
18848,86.74851141
18850,39.15802764
18851,25.19449004
18853,41.54331663
18854,56.92313492
18901,1369.355959
18902,753.9091987
18912,98.23677582
18913,125.8503401
18914,1187.049143
18915,1009.496676
18917,3701.543739
18920,132.2828875
18923,574.2232451
18925,576.8156425
18929,1145.353846
18930,121.9468471
18932,308.6714399
18935,1611.111111
18936,5.457025921
18938,341.7953479
18940,882.0109544
18942,145.1275431
18944,529.8943631
18947,258.1454682
18950,216.8674699
18951,520.1447056
18954,1444.773907
18955,630.9794989
18960,647.6116303
18962,2163.865546
18964,1477.219251
18966,2342.147436
18969,901.540641
18970,1710.07371
18972,149.1992013
18974,2146.946265
18976,1827.286993
18977,820.7727621
18980,214.6464646
19001,4914.813745
19002,1560.444851
19003,6446.446962
19004,3407.889975
19006,1668.587896
19007,3098.415958
19008,3132.245272
19009,664.104535
19010,2503.61846
19012,3796.243597
19013,6138.388957
19014,2357.007892
19015,5072.278134
19017,391.011236
19018,8635.859519
19020,3220.158997
19021,2937.882765
19022,2787.993921
19023,11098.64797
19025,1800.133467
19026,8488.815244
19027,4823.425247
19029,1717.560554
19030,2677.120141
19031,1635.92064
19032,6501.968504
19033,7050.770626
19034,960.6084868
19035,794.1176471
19036,8464.355788
19038,4010.535669
19040,3466.576637
19041,1892.186554
19043,6727.272727
19044,1954.265286
19046,2688.962706
19047,2003.314475
19050,7620.249729
19053,2479.327795
19054,4213.871435
19055,4890.762206
19056,4213.877551
19057,3890.246662
19060,1448.706512
19061,2850.199544
19063,1547.235223
19064,3072.35272
19066,4295.970696
19067,1800.877039
19070,6713.099631
19072,2946.864381
19073,885.6038647
19074,7580.43758
19075,3253.982301
19076,8758.389262
19078,5473.293769
19079,4963.724959
19081,4627.126231
19082,15828.95753
19083,6456.361346
19085,1477.829252
19086,2963.924215
19087,2018.47792
19090,3504.932068
19094,5493.765586
19095,3306.64794
19096,3873.287671
19102,24894.17989
19103,34284.82003
19104,17229.13203
19106,14529.70297
19107,27094.71767
19109,0
19111,13059.40799
19112,7.475560667
19113,34.71217819
19114,5520.092874
19115,5915.033844
19116,6615.784216
19118,3074.60815
19119,8351.869015
19120,20007.05053
19121,16540.93171
19122,17063.04177
19123,10613.92405
19124,13680.20513
19125,16684.59302
19126,13786.52668
19127,10750.90909
19128,4987.827318
19129,4990.904957
19130,19219.4745
19131,8181.16354
19132,16759.70425
19133,20033.0515
19134,17296.18016
19135,14208.24388
19136,8826.710098
19137,3587.209302
19138,18730.70226
19139,23316.94915
19140,17736.89384
19141,17296.58214
19142,17553.38078
19143,20341.59348
19144,12621.32246
19145,9698.542992
19146,20776.92308
19147,25748.40085
19148,11776.46223
19149,22645.53314
19150,15502.65252
19151,12492.89298
19152,11810.21639
19153,1712.86852
19154,5397.09596
19301,1904.790241
19310,235.4115479
19311,681.59441
19312,1217.322502
19316,208.7542088
19317,451.5303705
19319,1785.150079
19320,619.3293419
19330,160.8748553
19333,1997.392816
19335,1104.674128
19341,1295.170917
19342,927.9634947
19343,300.4538913
19344,365.2325795
19345,3410.891089
19348,600.5078062
19350,391.9534867
19352,553.4597749
19355,645.5481684
19358,1675.159236
19362,192.664502
19363,342.7314015
19365,392.0098478
19367,1011.83432
19372,2328.767123
19373,1031.378228
19374,727.9069767
19375,252.4271845
19380,1570.015848
19382,1131.881428
19383,52816.66667
19390,514.1708158
19401,6921.916446
19403,1865.228202
19405,7091.286307
19406,1695.428902
19422,1458.42856
19425,516.7013064
19426,1144.748091
19428,2180.144642
19435,128.8659794
19436,1823.361823
19437,692.589204
19438,1065.360649
19440,1600.816471
19442,2250
19444,2171.552436
19446,2444.818871
19453,2250.379363
19454,2135.468546
19456,1797.560976
19457,634.5177665
19460,1135.673275
19462,1732.419336
19464,1804.026634
19465,475.9616728
19468,1558.308415
19472,437.8698225
19473,641.1186759
19474,3778.350515
19475,681.8758687
19477,2862.745098
19492,610.7325383
19501,1037.661051
19503,763.368984
19504,221.8867925
19505,364.2316812
19506,108.2895376
19507,87.03728274
19508,413.5654735
19510,1366.547406
19511,684.7133758
19512,391.2311065
19518,407.6359109
19519,870.6896552
19520,146.3852356
19522,316.6433006
19523,176.3046544
19525,833.3530246
19526,191.1283481
19529,53.92511453
19530,294.3642292
19533,428.9541243
19534,101.5119865
19535,500
19536,1269.430052
19538,132.780083
19539,207.7927948
19540,344.6116762
19541,196.764535
19542,1456.521739
19543,266.784133
19544,1173.652695
19545,959.6412556
19547,147.7360207
19549,234.0272793
19550,396.9040248
19551,202.4125452
19554,825.607064
19555,249.7616778
19559,1279.151943
19560,960.142699
19562,2590.909091
19564,436.8932039
19565,446.7895674
19567,238.6816692
19601,8891.942873
19602,7244.030757
19604,12594.71767
19605,1133.635875
19606,1251.53642
19607,2014.655943
19608,884.6273655
19609,3940.570523
19610,2174.123682
19611,5231.719368
19701,1472.849573
19702,1833.174385
19703,3687.818552
19706,494.4369064
19707,1248.617529
19709,440.8876275
19710,366.0714286
19711,1874.228536
19713,2221.345606
19716,29584.90566
19717,20268.8172
19720,1596.905911
19730,329.6783626
19731,263.0480167
19732,39.55696203
19733,2682.926829
19734,149.0202599
19735,61.8556701
19736,240.6015038
19801,3933.816425
19802,7761.979823
19803,1695.555556
19804,2399.572078
19805,7696.371498
19806,4958.506224
19807,377.5364536
19808,2749.195452
19809,2009.009009
19810,3167.553191
19901,438.637103
19902,775.3424658
19904,774.600581
19930,490.606168
19931,231.6136114
19933,134.8341232
19934,292.1981608
19936,1366.515837
19938,171.4150924
19939,229.6788568
19940,134.7222894
19941,75.03272641
19943,173.2977384
19944,489.7314376
19945,109.6902075
19946,199.6476806
19947,157.0785184
19950,93.05220884
19951,171.3297084
19952,116.0875541
19953,149.6826155
19954,169.6407879
19955,1411.764706
19956,153.3499545
19958,400.5299633
19960,213.0936664
19962,703.1831335
19963,180.0708808
19964,141.0674808
19966,284.1057385
19967,245.1523546
19968,152.2747931
19970,637.528415
19971,748.3383686
19973,303.0472534
19975,303.2295991
19977,276.4959219
19979,312.716477
20001,17651.55678
20002,9969.541215
20003,11794.02586
20004,4660.91954
20005,29988.26291
20006,9491.176471
20007,8937.458417
20008,9057.255676
20009,36523.59209
20010,27828.25485
20011,12007.38462
20012,5943.28755
20015,4446.635731
20016,7324.099099
20017,8028.519692
20018,5599.602254
20019,8675.071816
20020,10811.79532
20024,4406.584992
20032,6784.586108
20036,16321.32132
20037,22806.85358
20045,0
20052,156666.6667
20053,0
20057,22870.58824
20064,9692.307692
20105,304.7154822
20106,85.36281687
20109,1822.516751
20110,3474.501109
20111,1878.41572
20112,660.6567439
20115,61.32610614
20117,60.19356713
20118,700
20119,61.78948357
20120,2370.8127
20121,3232.617233
20124,698.3642004
20129,192.4034869
20130,33.94129726
20132,191.7765261
20135,60.46052336
20136,1941.942078
20137,87.73968623
20139,66.30003055
20141,225.1395417
20143,157.5741869
20144,25.16974656
20147,2721.445104
20148,1739.263992
20151,1378.611971
20152,1001.405002
20155,1016.275052
20158,294.6269067
20164,5093.374713
20165,3300.682907
20166,545.7098642
20169,614.3845605
20170,4701.402349
20171,3791.060806
20175,435.0450753
20176,816.2240904
20180,153.2359961
20181,133.1113965
20184,21.16335385
20186,225.8860406
20187,314.5390802
20190,3890.146471
20191,3541.828794
20194,4172.74168
20197,136.9863014
20198,34.22183771
20202,0
20204,0
20228,0
20230,0
20240,0
20245,0
20260,0
20307,2674.242424
20317,1975.929978
20319,600
20373,362.8808864
20390,146000
20405,0
20418,0
20427,0
20506,0
20510,0
20520,0
20535,1600
20540,0
20551,0
20553,0
20560,0
20565,0
20566,0
20593,0
20601,541.0199557
20602,1801.024827
20603,1695.860898
20606,148.7745944
20607,466.6730147
20608,52.21887607
20609,112.4497992
20611,153.0380466
20612,1120.171674
20613,156.8886831
20615,557.0839065
20616,597.2873751
20617,119.3459658
20618,109.15303
20619,671.4185259
20620,372.7718936
20621,98.91218212
20622,131.0896493
20623,1424.714434
20624,102.5764122
20625,2162.93279
20626,307.7557756
20628,89.30987821
20629,1241.299304
20630,61.11696523
20632,47.21088435
20634,865.0029189
20636,270.3651303
20637,175.2237552
20639,339.8466426
20640,250.3958163
20645,390.4328018
20646,228.9336226
20650,227.8420039
20653,752.4512064
20657,680.9734366
20658,283.815221
20659,250.4396389
20660,106.5934066
20662,51.37633957
20664,72.63221884
20667,244.7968285
20670,107.5405663
20674,417.7151485
20675,276.5640516
20676,233.8831491
20677,151.1620337
20678,258.2779908
20680,181.7738791
20684,123.5856311
20685,290.5833221
20686,1224.264706
20687,52.63157895
20688,1276.536313
20689,217.6258993
20690,408.839779
20692,120.7907137
20693,53.89607173
20695,537.1175587
20701,1.510574018
20705,1654.745356
20706,3733.307603
20707,2827.759347
20708,1827.586207
20710,8466.363636
20711,195.3995941
20712,12354.30917
20714,1864.006864
20715,1815.191964
20716,1801.299827
20720,1883.316916
20721,1618.209045
20722,3882.39293
20723,2205.877874
20724,2007.60978
20732,973.6919603
20733,813.1466829
20735,1366.340071
20736,348.6023021
20737,4996.135266
20740,3598.3996
20742,10551.35135
20743,3969.678281
20744,1925.883738
20745,4400.773395
20746,3661.968254
20747,5239.241334
20748,4272.246696
20751,461.9479495
20754,412.1309143
20755,1116.686675
20758,178.9525937
20759,529.0129297
20762,504.5824847
20763,1884.016973
20764,1022.77737
20765,1103.004292
20769,859.3363696
20770,3063.526835
20772,595.6207031
20774,1238.746652
20776,145.8536585
20777,438.5918475
20778,255.760662
20779,182.0982899
20781,4694.296266
20782,7204.148986
20783,7903.179961
20784,6917.782476
20785,3552.807622
20794,1380.262385
20812,1328.125
20814,5428.515318
20815,5355.801105
20816,4649.454963
20817,2609.259126
20818,1923.529412
20832,2480.131135
20833,395.3084275
20837,136.5845602
20838,95.85492228
20839,43.67346939
20841,402.4934585
20842,34.76205904
20850,3289.791282
20851,5980.193847
20852,4857.985317
20853,3284.228002
20854,1469.476615
20855,1090.472195
20860,629.6977661
20861,488.28125
20862,293.1623932
20866,1887.678597
20868,393.8185444
20871,639.3650175
20872,628.2180354
20874,2704.587242
20876,2184.372858
20877,5962.647672
20878,2856.894501
20879,3175.182482
20880,1890.756303
20882,364.2792384
20886,7079.770262
20895,4683.87414
20896,3668.016194
20899,1820.512821
20901,6468.337976
20902,6444.253859
20903,6558.856191
20904,3988.315198
20905,1404.31162
20906,5353.413322
20910,8226.054482
20912,9277.112939
21001,719.0375799
21005,265.0269795
21009,2624.404867
21010,20.24922118
21012,2183.895093
21013,307.9213818
21014,2559.247426
21015,897.5784811
21017,2569.868996
21028,254.5053328
21029,710.6220216
21030,1024.266128
21031,4.11946447
21032,501.5588685
21034,134.7469764
21035,275.5738919
21036,335.8754369
21037,1194.415479
21040,3065.143718
21042,1015.685019
21043,2485.789938
21044,3475.912652
21045,3944.776427
21046,1934.821658
21047,504.7185853
21048,393.6425799
21050,640.6898979
21051,701.0050251
21052,4040
21053,147.2553912
21054,568.1027712
21056,194.0406977
21057,244.703642
21060,2334.478351
21061,4422.075783
21071,501.0080645
21074,402.6265215
21075,1815.450348
21076,1027.691819
21077,340.4255319
21078,583.3637117
21082,146.9662921
21084,312.0208775
21085,902.3995536
21087,389.1070026
21090,1484.899074
21093,1804.037006
21102,290.370407
21104,270.93393
21105,555.5555556
21108,1374.550463
21111,139.8140755
21113,2112.67508
21114,4530.352011
21117,1653.639187
21120,164.525575
21122,1936.944427
21128,1915.893445
21130,247.0277411
21131,326.329524
21132,124.2218449
21133,2959.842131
21136,603.3506582
21140,2556.952663
21144,1990.013731
21146,2609.949179
21152,242.2653382
21153,164.5440652
21154,160.1585728
21155,108.3638026
21156,248.2662968
21157,481.7076353
21158,271.7505171
21160,145.6128681
21161,113.4110064
21162,489.9463807
21163,556.6030262
21201,13146.39814
21202,14405.04732
21204,3359.820836
21205,7876.097561
21206,7086.550523
21207,4668.121424
21208,2752.779807
21209,3733.775395
21210,4315.217391
21211,6225.690707
21212,6950.967742
21213,9593.493552
21214,7205.325858
21215,8830.32438
21216,9619.376125
21217,16030.66955
21218,11907.22143
21219,1142.804923
21220,1818.725931
21221,2854.801571
21222,5089.034848
21223,10017.4772
21224,5186.193794
21225,5189.511139
21226,761.4300101
21227,2909.169775
21228,3069.483871
21229,7689.285714
21230,5324.873096
21231,18080.36739
21234,5371.322963
21236,4493.576267
21237,2612.463063
21239,8900.463679
21240,0
21244,2579.445521
21250,13081.63265
21251,5247.191011
21252,19944.44444
21286,2253.960803
21401,1824.685853
21402,2693.340217
21403,3330.289361
21405,548.9404642
21409,1433.654877
21502,495.5523064
21520,33.88390596
21521,54.51411334
21522,54.62998838
21523,405.0991501
21524,180.977161
21529,174.1650566
21530,28.1962216
21531,36.04259727
21532,200.7196094
21536,41.40335366
21538,40.06042634
21539,81.27432608
21540,240.7407407
21541,58.74976249
21542,704.0816327
21543,102.86554
21545,134.9377478
21550,69.78573606
21555,18.27121811
21557,70.35194535
21561,28.34423081
21562,108.3963143
21601,215.6907552
21607,31.85618272
21610,213.6800452
21612,85.4908775
21613,111.494985
21617,90.60147969
21619,624.986641
21620,110.0230267
21622,10.27756801
21623,56.2663255
21624,129.4117647
21625,65.1913302
21626,4.129103296
21627,12.82965075
21628,526.5151515
21629,115.2899443
21631,104.720273
21632,85.73664962
21634,64.74209297
21635,68.22320499
21636,53.69431365
21638,501.5756836
21639,134.2756184
21640,59.02564288
21641,1329.545455
21643,125.5064128
21644,25.80795164
21645,27.28108179
21647,87.54922751
21648,14.47301209
21649,109.0759657
21650,21.49566474
21651,74.42792203
21652,305.509182
21653,655.1724138
21654,112.6709207
21655,94.49695323
21657,31.21484814
21658,98.43001325
21659,32.33540424
21660,122.8048965
21661,81.83977543
21662,69.48791787
21663,270.6151832
21664,1244.803695
21665,70.27424094
21666,556.3138389
21667,52.67629567
21668,38.34380538
21669,18.46029827
21671,357.7851396
21672,25
21673,60.68933486
21675,32.24815725
21676,63.3657061
21677,47.13444028
21678,61.24893526
21679,53.97854269
21701,906.5060489
21702,961.5832075
21703,987.8822504
21704,509.0957731
21705,333.3333333
21710,176.6708405
21711,43.13561098
21713,224.9633032
21714,3413.793103
21716,1514.259144
21717,147.9452055
21718,332.5991189
21719,460.5772092
21722,93.42881213
21723,263.2786885
21727,182.8410689
21733,192.4222369
21734,3411.504425
21737,286.5002948
21738,449.3949395
21740,885.6864682
21742,623.0976538
21746,5230.555556
21750,62.37887798
21754,266.5795354
21755,162.3167368
21756,172.922252
21757,80.6374502
21758,151.7188223
21762,676.6304348
21766,18.51802862
21767,3477.192982
21769,275.4529185
21770,469.497227
21771,347.5342385
21773,141.0160386
21774,809.9736074
21776,162.8798637
21777,699.0014265
21778,62.40374194
21779,109.6853381
21780,72.26397474
21781,537.5494071
21782,136.6258712
21783,203.3317001
21784,659.4650027
21787,186.1108694
21788,174.0967104
21790,25.52322614
21791,107.1305406
21793,479.1431793
21794,278.872594
21795,305.6879883
21797,204.2141256
21798,141.7432302
21801,707.6788625
21802,1679.245283
21804,518.1251598
21810,50.44541123
21811,223.9925303
21813,114.9582813
21814,102.5364274
21817,357.6258452
21821,90.71768583
21822,68.33793641
21824,90.08189263
21826,1096.57674
21829,28.93537583
21830,128.5563751
21835,63.0440189
21837,58.85796632
21838,32.47834465
21840,71.64692396
21841,27.89943228
21842,1247.496906
21849,93.16645087
21850,89.76545156
21851,69.18631596
21853,93.49815542
21856,29.54863391
21861,288.8210607
21862,82.17054264
21863,43.40808259
21864,28.72590503
21865,29.11298315
21866,634.1463415
21867,416.0583942
21869,10.61002362
21871,31.33344152
21872,39.72777071
21874,82.5088669
21875,275.5432467
21890,24545.45455
21901,322.7347578
21902,585.8208955
21903,468.7216682
21904,304.898045
21911,295.8144036
21912,0.285306705
21913,1470.066519
21914,1039.402174
21915,119.635172
21916,406.5934066
21917,322.0858896
21918,242.568371
21919,79.65720062
21920,516.064257
21921,470.1945443
21930,127.7173913
22003,4500.803859
22015,5140.982824
22025,2552.73208
22026,1768.324445
22027,3708.006279
22030,2916.322423
22031,4366.847428
22032,3969.328469
22033,4980.311839
22035,0
22039,777.2792686
22041,10031.89964
22042,5077.517033
22043,5096.895973
22044,6443.52995
22046,5753.012048
22060,681.7169623
22066,670.8799763
22079,1096.409029
22101,2191.289684
22102,2096.604997
22124,1732.925385
22125,4708.609272
22134,289.927328
22150,3607.746573
22151,3417.384495
22152,4799.932751
22153,3521.499325
22172,688.7569279
22180,4041.114743
22181,2613.560513
22182,2114.560299
22185,0
22191,3643.137255
22192,2879.469342
22193,4132.786421
22201,14318.2207
22202,5825.064599
22203,14243.80704
22204,11472.67428
22205,6312.153676
22206,9325.012237
22207,4792.312461
22209,20523.33333
22211,370.9215799
22213,5053.356282
22214,0
22301,7972.857143
22302,7326.666667
22303,8595.497954
22304,9563.903282
22305,11505.2161
22306,4464.300511
22307,3300.378918
22308,2834.223409
22309,4409.344306
22310,4129.567643
22311,11410.0065
22312,5705.180768
22314,7803.421053
22315,4794.510522
22401,2326.245211
22405,554.2732199
22406,285.8185423
22407,969.2961572
22408,584.78526
22427,21.56493434
22432,95.28415961
22433,55.34351145
22435,95.47482972
22436,26.13692103
22437,17.48546897
22438,11.15904654
22443,132.4951644
22448,142.4155968
22454,44.17334842
22460,32.53103974
22469,61.67528173
22473,45.31155582
22476,21.06404841
22480,279.4520548
22482,98.2664653
22485,130.9858674
22488,51.52017689
22503,49.26231558
22504,28.98071625
22508,229.1944976
22509,2.701054282
22511,87.83735921
22514,29.90613403
22520,59.05309531
22529,30.35245085
22530,83.77659574
22534,82.38067177
22535,60.53016072
22538,23.17156012
22539,121.1533944
22542,94.35788251
22546,97.63880419
22548,73.07307307
22551,110.6994512
22553,312.2339234
22554,775.4772991
22556,812.9373397
22560,73.52086418
22567,66.87810551
22572,53.94475537
22576,162.0958954
22578,135.1715224
22579,184.3043995
22580,57.47446508
22601,2817.647655
22602,257.9887346
22603,141.9098143
22610,35.67831409
22611,108.3733479
22620,51.33025818
22623,551.8945634
22624,132.9980297
22625,83.08422518
22627,19.42191597
22630,232.0550338
22637,44.22791972
22639,29.99303733
22640,22.54046267
22641,53.91278375
22642,86.43546713
22643,34.30262929
22644,57.95751025
22645,108.7901304
22646,104.3256997
22650,34.0897208
22652,19.89901145
22654,10.34845177
22655,549.2625536
22656,283.9255903
22657,176.9122705
22660,183.84674
22663,69.44570033
22664,175.1055274
22701,192.4227867
22709,67.92042275
22711,39.86135182
22712,232.3302043
22713,52.75599415
22714,50.57110862
22715,119.2943771
22716,34.12136485
22718,21.74975562
22719,19.40650486
22720,51.23862977
22722,77.60090961
22723,30.01172333
22724,108.1619111
22726,49.21671846
22727,54.8507352
22728,73.16857509
22729,242.0843134
22730,33.82352941
22731,156.7080045
22732,112.9509166
22733,30.93152531
22734,106.0883459
22735,68.59673435
22736,25.39462272
22737,72.86625468
22738,42.56028448
22740,16.62993642
22741,21.90395956
22742,86.90943549
22743,3.352010385
22747,29.16172909
22749,18.13175395
22801,1170.008316
22802,290.5560713
22807,7646.65127
22810,34.59611145
22811,15.78531965
22812,207.3779822
22815,116.2289244
22820,9.510688414
22821,70.35673666
22824,69.97348961
22827,76.16896782
22830,15.75313863
22831,13.40809763
22832,44.7277796
22834,70.34327518
22835,77.20639471
22840,165.0805687
22841,89.2834293
22842,69.86435579
22843,21.71531557
22844,93.36274975
22845,24.98107494
22846,166.7865492
22847,51.35122116
22849,107.3488412
22850,74.63058277
22851,107.9317906
22853,119.7127114
22901,623.8398405
22902,338.0481356
22903,505.3136648
22904,7216.510903
22911,312.7704992
22920,55.32426681
22922,39.41773304
22923,100.127272
22931,21.06424042
22932,69.10235232
22935,43.02174317
22936,133.2034145
22937,32.53278455
22938,34.0108816
22939,323.2722482
22940,35.59273514
22942,72.60475023
22943,78.15525436
22946,56.81024447
22947,96.09265914
22948,53.58397751
22949,35.33761009
22952,41.29607392
22958,56.35111876
22959,40.61357904
22960,83.58995548
22963,126.5468111
22964,35.00536481
22967,25.07274429
22968,254.4525964
22969,32.8720119
22971,32.27846924
22972,30.70574246
22973,60.51985884
22974,133.4870231
22976,8.763766093
22980,423.0526075
22989,76.13868117
23002,40.18941654
23004,21.56778265
23005,226.0037106
23009,80.80665088
23011,65.5053862
23015,52.30632871
23021,96.44953872
23022,35.58174236
23023,16.19778346
23024,76.61316954
23025,179.2307692
23027,30.99499868
23030,34.70398744
23032,16.62945117
23035,100.1563881
23038,23.67961152
23039,71.30798839
23040,31.63238298
23043,224.9700838
23045,39.50617284
23047,41.17709102
23050,144.5491902
23055,58.9751853
23056,76.81985911
23059,695.1001742
23060,2201.963627
23061,135.4140062
23062,1622.746186
23063,52.63787773
23064,380.8139535
23065,87.98451399
23066,233.7468983
23068,295.0631458
23069,58.63150366
23070,149.2382271
23071,130.4674457
23072,313.9126887
23075,2142.015707
23076,160.2750595
23079,20.62682904
23083,30.47203505
23084,43.65869048
23085,8.455480964
23086,39.28329462
23089,81.07706776
23091,13.3310324
23092,119.0379128
23093,60.83843356
23102,89.61008324
23103,123.83752
23106,36.26500204
23108,12.62448051
23109,105.9336824
23110,35.88051878
23111,467.2394586
23112,1449.480147
23113,673.6532866
23114,1549.369561
23115,26.41577709
23116,433.3943494
23117,66.82506031
23119,89.36685853
23120,93.4648196
23123,45.45787814
23124,58.43071786
23125,102.3875115
23126,23.90759312
23128,89.73037953
23129,93.05797462
23130,45.23206751
23138,113.6824526
23139,102.154765
23140,69.06999092
23141,177.970297
23146,92.40283213
23148,28.1410286
23149,63.22841513
23150,404.1539442
23153,100.9000832
23156,38.92365457
23160,718.6836518
23161,15.95205164
23163,111.1672562
23168,261.4476891
23169,142.0150054
23173,6928.746929
23175,117.1088185
23176,152.0983074
23177,30.15911873
23180,43.44399567
23181,82.87005926
23185,827.6514475
23187,2752.57732
23188,395.4202993
23192,92.74034802
23219,2464.797914
23220,7397.502601
23221,4142.943671
23222,2958.684654
23223,2829.663482
23224,2869.233408
23225,2739.282467
23226,2677.452143
23227,2148.760331
23228,3053.665506
23229,2261.347716
23230,1403.357314
23231,392.8175044
23233,2341.107872
23234,2170.723086
23235,1727.069735
23236,1792.696473
23237,1036.486354
23238,1170.765791
23250,0
23294,4243.112615
23301,67.22473106
23302,46.61654135
23303,104.1608097
23304,390.1098901
23306,74.61765311
23307,98.69096509
23308,63.81431428
23310,78.87155062
23313,63.67346939
23314,364.7414828
23315,52.31740368
23316,243.9372325
23320,1588.134294
23321,1277.881147
23322,400.993316
23323,297.8539847
23324,3412.634409
23325,4634.351949
23336,152.2808471
23337,206.5753425
23347,56.94644827
23350,121.6921757
23354,61.00795756
23356,350.6895581
23357,124.6386123
23358,27.31356694
23359,51.86472397
23389,235.8003442
23395,50.37881746
23398,38.10709838
23401,94.4741533
23405,35.63449918
23407,65.07283091
23408,42.23806912
23409,10.35630625
23410,69.64606664
23413,66.63493574
23414,68.77579092
23415,64.0240809
23416,65.39309331
23417,82.01937497
23418,86.55099789
23420,73.2767926
23421,131.6522277
23422,66.52309165
23423,10.11318536
23426,43.23597233
23427,48.44497608
23430,171.8886767
23432,116.22459
23433,716.4705882
23434,234.3508035
23435,683.9337631
23436,596.9581749
23437,42.98949101
23438,44.27235535
23440,406.8270845
23441,275.8064516
23442,79.31396046
23451,2254.028539
23452,4051.427401
23453,3898.102981
23454,1969.260421
23455,2931.270637
23456,1022.485675
23457,62.81671988
23459,782.6398852
23460,5534.562212
23461,4704.918033
23462,5287.798635
23464,4311.446106
23480,169.8601761
23486,361.7571059
23487,66.92595426
23488,27.63646363
23502,2047.326733
23503,5967.124347
23504,5658.554217
23505,4440.411279
23507,29041.6198
23508,5758.169935
23509,5012.514666
23510,6266.488414
23511,446.8897781
23513,5764.511102
23517,5619.047619
23518,4513.253012
23523,3606.200833
23551,2751.47929
23601,3362.371203
23602,2970.205121
23603,538.3128538
23604,472.4539523
23605,3686.535391
23606,3125.853971
23607,4209.270386
23608,4009.810334
23651,907.4315515
23661,3002.765957
23662,793.2362734
23663,5217.782577
23664,1949.885233
23665,925.0225836
23666,2517.558486
23669,3461.810013
23690,399.7890295
23691,69.5890411
23692,826.325251
23693,1722.526254
23696,654.1272954
23701,3330.81811
23702,4517.200474
23703,1819.139162
23704,3696.622556
23707,3530.753968
23708,1096.969697
23709,513.1578947
23801,536.4426877
23803,561.3369517
23805,265.8754519
23806,13479.04192
23821,24.59003772
23824,40.73082873
23827,28.11166741
23828,11.17840163
23829,32.04008065
23830,32.0403997
23831,1374.454647
23832,854.5845998
23833,40.21217744
23834,1134.177664
23836,451.9390254
23837,40.50208259
23838,153.5097814
23839,29.59974435
23840,38.9142546
23841,47.56956314
23842,52.89319496
23843,22.21693787
23844,17.45757455
23845,26.07485534
23846,21.79142824
23847,60.36298932
23850,20.94126086
23851,128.4849734
23856,22.14077503
23857,34.92316903
23860,634.6779957
23866,25.69492304
23867,23.71922677
23868,60.75024533
23872,24.7569629
23874,25.0199362
23875,309.8086124
23876,12.69205077
23878,28.36195743
23879,20.16272716
23881,18.19124212
23882,15.69919445
23883,44.64082597
23884,262.7118644
23885,82.71452145
23887,28.1124498
23888,26.09184329
23889,17.25059382
23890,21.6583496
23891,1019.014693
23893,17.52760405
23894,20.80370943
23897,10.01683502
23898,44.79235931
23899,140.1197605
23901,81.87832339
23909,53342.10526
23915,37.26214838
23917,33.96549976
23919,81.65640602
23920,28.66061527
23921,24.63712522
23922,55.77084592
23923,29.22110864
